X,Y,r,theta(deg),theta(360),,X,Y,Age,Deviation
220.06189,73.52817,216.5080186,-106.6117524,253.3882476,,-61.89637989,-207.4718301,8.729974286,-0.40680932
332.57721,84.245696,203.1613478,-75.57240501,284.427595,,50.61894005,-196.754304,7.913813852,0.050904284
342.08471,85.203434,204.8206143,-72.92899596,287.071004,,60.12643987,-195.796566,8.605305046,0.107782224
287.78467,80.495841,200.5887951,-88.33552473,271.6644753,,5.826400098,-200.504159,8.260071388,-0.188683046
263.12425,78.478015,203.3958572,-95.31307749,264.6869225,,-18.83402002,-202.521985,8.918030337,-0.29211197
307.3599,82.59738,200.0221049,-82.70407203,277.295928,,25.4016301,-198.40262,8.008600172,-0.094131773
211.16241,73.888516,218.8771815,-108.871705,251.128295,,-70.79586005,-207.1114839,8.322219295,-0.431880743
381.60432,89.441322,215.9260577,-62.51720207,297.4827979,,99.64604991,-191.558678,8.542825427,0.359231323
379.7276,89.338075,215.158396,-62.97325916,297.0267408,,97.76932986,-191.661925,8.133538908,0.346568295
363.14161,88.373789,209.0349058,-67.14675107,292.8532489,,81.1833399,-192.626211,8.698970004,0.23559747
359.05477,88.146635,207.6927796,-68.21007723,291.7899228,,77.0965001,-192.8533649,6.698970004,0.208532643
320.99314,85.197749,199.6553094,-78.72540588,281.2745941,,39.03486993,-195.802251,8.824125834,-0.027114834
339.06139,86.881862,202.3428225,-73.60786535,286.3921346,,57.10311984,-194.1181381,8.855519156,0.079860648
304.02226,84.063462,198.1686647,-83.60746529,276.3925347,,22.06398998,-196.936538,7.278753601,-0.122192811
